MySQL Shell 8.0.32

Copyright (c) 2016, 2023, Oracle and/or its affiliates.
Oracle is a registered trademark of Oracle Corporation and/or its affiliates.
Other names may be trademarks of their respective owners.

Type '\help' or '\?' for help; '\quit' to exit.
 MySQL  JS > \sql
Switching to SQL mode... Commands end with ;
 MySQL  SQL > \connect --mc root@localhost
Creating a Classic session to 'root@localhost'
Please provide the password for 'root@localhost': *************
Save password for 'root@localhost'? [Y]es/[N]o/Ne[v]er (default No): N
Fetching global names for auto-completion... Press ^C to stop.
Your MySQL connection id is 10
Server version: 8.0.32 MySQL Community Server - GPL
No default schema selected; type \use <schema> to set one.
 MySQL  localhost:3306 ssl  SQL > show databases;
+--------------------+
| Database           |
+--------------------+
| agencia            |
| ejemplo            |
| ejemplotdcs        |
| evaluacion_1       |
| information_schema |
| mysql              |
| ordenes_compra     |
| performance_schema |
| recursos_humanos   |
| sakila             |
| sys                |
| tarjetas_credito   |
| world              |
+--------------------+
13 rows in set (0.0018 sec)
 MySQL  localhost:3306 ssl  SQL > \use tarjetas_credito
Default schema set to `tarjetas_credito`.
Fetching global names, object names from `tarjetas_credito` for auto-completion... Press ^C to stop.
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL >  show tables;
+----------------------------+
| Tables_in_tarjetas_credito |
+----------------------------+
| bancos                     |
| clientes                   |
| tarjetas                   |
+----------------------------+
3 rows in set (0.0026 sec)
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL > LOAD DATA INFILE 'C:\\ProgramData\\MySQL\\MySQL Server 8.0\\Uploads\\clientes.csv'
                                                 -> INTO TABLE Clientes
                                                 -> FIELDS TERMINATED BY ','
                                                 -> ENCLOSED BY '"'
                                                 -> LINES TERMINATED BY '\r\n'
                                                 -> IGNORE 1 LINES
                                                 -> (nombre_cliente);
Query OK, 5000 rows affected (0.1332 sec)

Records: 5000  Deleted: 0  Skipped: 0  Warnings: 0
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL > SELECT *
                                                 -> FROM Clientes
                                                 -> ;
+------------+--------------------------+
| cliente_id | nombre_cliente           |
|       1926 | Hazel U Ryan             |
|       1927 | Hazel V Barrett          |
|       1928 | Hazel V Bonner           |
|       1929 | Hazel W Case             |
|       1930 | Hazel Zamora             |
|       1931 | Heather Cobb             |
|       1932 | Heather G Walls          |
|       1933 | Heather Graham           |
|       1934 | Heather Horne            |
|       1935 | Heather Nicholson        |
|       1936 | Heather Y Gallagher      |
|       1937 | Hector Boone             |
|       1938 | Hector Hunter            |
|       1939 | Hector J Bennett         |
|       1940 | Hector Nolan             |
|       1941 | Hector P Roberts         |
|       1942 | Hector Q Tyler           |
|       1943 | Hector V Johnston        |
|       1944 | Hector W Hurley          |
|       1945 | Hector Wilkins           |
|       1946 | Heidi I Wyatt            |
|       1947 | Heidy Z Ostrander        |
|       1948 | Heike Weinberg           |
|       1949 | Helaine E Odell          |
|       1950 | Helaine Fay              |
|       1951 | Helen Atkins             |
|       1952 | Helen B Booth            |
|       1953 | Helen Conley             |
|       1954 | Helen F Ewing            |
|       1955 | Helen G Dyer             |
|       1956 | Helen K Beck             |
|       1957 | Helen K Mcneil           |
|       1958 | Helen T Conover          |
|       1959 | Helen U Gamble           |
|       1960 | Helen U Garner           |
|       1961 | Helen Willis             |
|       1962 | Helen X Fitzgerald       |
|       1963 | Helene G Mcalister       |
|       1964 | Helga Peoples            |
|       1965 | Helga Y Gresham          |
|       1966 | Hellen Easley            |
|       1967 | Henry A Andrade          |
|       1968 | Henry B Dang             |
|       1969 | Henry Carey              |
|       1970 | Henry F Vaughan          |
|       1971 | Henry H Tate             |
|       1972 | Henry J Mayer            |
|       1973 | Henry K Davidson         |
|       1974 | Henry Knapp              |
|       1975 | Henry Martens            |
|       1976 | Henry Q Francis          |
|       1977 | Henry Q Osborn           |
|       1978 | Herb C Edwards           |
|       1979 | Herb P Dinkins           |
|       1980 | Herbert A Prewitt        |
|       1981 | Herbert Hartman          |
|       1982 | Herbert K Estevez        |
|       1983 | Herbert Maddox           |
|       1984 | Herbert W Macdonald      |
|       1985 | Heriberto Page           |
|       1986 | Herlinda Augustine       |
|       1987 | Herlinda Z Garner        |
|       1988 | Herman D Bey             |
|       1989 | Herman G Stokes          |
|       1990 | Herman J Conrad          |
|       1991 | Herman J Pham            |
|       1992 | Herman M Velasquez       |
|       1993 | Herman P Manley          |
|       1994 | Herman Q Terrell         |
|       1995 | Herman Walton            |
|       1996 | Herschel E Stull         |
|       1997 | Hershel Salgado          |
|       1998 | Herta V Strader          |
|       1999 | Hester L Turpin          |
|       2000 | Hettie N Prosser         |
|       2001 | Hilario N Slone          |
|       2002 | Hilda P Hughey           |
|       2003 | Hilma Reddy              |
|       2004 | Hipolito Holtz           |
|       2005 | Hobert A Macleod         |
|       2006 | Hobert P Todd            |
|       2007 | Holli Noyes              |
|       2008 | Hollie R Picard          |
|       2009 | Hollis Cate              |
|       2010 | Hollis W Yancey          |
|       2011 | Holly I Ford             |
|       2012 | Holly K Stout            |
|       2013 | Homer E Cornett          |
|       2014 | Hong F Dodge             |
|       2015 | Hong V Keaton            |
|       2016 | Hong Wise                |
|       2017 | Hope E Westmoreland      |
|       2018 | Horace Ives              |
|       2019 | Horace L Burgos          |
|       2020 | Horacio A Shores         |
|       2021 | Horacio Orta             |
|       2022 | Hortensia Denton         |
|       2023 | Hosea D Meyer            |
|       2024 | Hosea F Lunsford         |
|       2025 | Hosea I Gilson           |
|       2026 | Hosea S Fernandes        |
|       2027 | Howard G Leon            |
|       2028 | Howard H Green           |
|       2029 | Howard Oneal             |
|       2030 | Hoyt A Russo             |
|       2031 | Hoyt Halcomb             |
|       2032 | Hubert L Henson          |
|       2033 | Hubert N Beltran         |
|       2034 | Hubert O Bartholomew     |
|       2035 | Hugh J Bevins            |
|       2036 | Hugo G Dolan             |
|       2037 | Humberto Culp            |
|       2038 | Humberto E Jaeger        |
|       2039 | Huong Burbank            |
|       2040 | Huong J Doughty          |
|       2041 | Hyacinth D Garrison      |
|       2042 | Ian C Schmitt            |
|       2043 | Ida Bean                 |
|       2044 | Ida Brady                |
|       2045 | Ida Dunlap               |
|       2046 | Ida Hinton               |
|       2047 | Ida P Ferguson           |
|       2048 | Ida R Stone              |
|       2049 | Ignacio T Putman         |
|       2050 | Ignacio V Tennant        |
|       2051 | Ignacio Wheat            |
|       2052 | Ike T Pickett            |
|       2053 | Ileen I Golding          |
|       2054 | Ilene Eaves              |
|       2055 | Ilene Parrott            |
|       2056 | Iluminada A Peachey      |
|       2057 | Imogene H Rendon         |
|       2058 | Ines Y Quiroz            |
|       2059 | Inga B Ballou            |
|       2060 | Ingeborg W Burden        |
|       2061 | Ione M Thigpen           |
|       2062 | Ira P Wicker             |
|       2063 | Ira Q Caraway            |
|       2064 | Irena Y Benitez          |
|       2065 | Irene F Carson           |
|       2066 | Irene M Patton           |
|       2067 | Irene Nelson             |
|       2068 | Irene O Morales          |
|       2069 | Irene R Sexton           |
|       2070 | Irene Scott              |
|       2071 | Irene Talley             |
|       2072 | Irene W Welch            |
|       2073 | Irma M Patton            |
|       2074 | Irvin Aponte             |
|       2075 | Irwin T Chambliss        |
|       2076 | Isaac E Butcher          |
|       2077 | Isabella Robles          |
|       2078 | Isadora A Greenfield     |
|       2079 | Isaiah Quintero          |
|       2080 | Isela F Box              |
|       2081 | Isiah U Kruger           |
|       2082 | Isidro S Jones           |
|       2083 | Isidro U Rosas           |
|       2084 | Ismael Leyva             |
|       2085 | Isobel U Crist           |
|       2086 | Issac N Bromley          |
|       2087 | Issac Q Valadez          |
|       2088 | Ivan B Hauser            |
|       2089 | Ivory A Whitlow          |
|       2090 | Ja Laster                |
|       2091 | Jacinto A Santoro        |
|       2092 | Jacinto N Partridge      |
|       2093 | Jack C Foster            |
|       2094 | Jack C Holland           |
|       2095 | Jack Edwards             |
|       2096 | Jack F Romano            |
|       2097 | Jack H Hobbs             |
|       2098 | Jack K Marks             |
|       2099 | Jack U Simpson           |
|       2100 | Jackie Mayberry          |
|       2101 | Jackie X Aquino          |
|       2102 | Jackson O Wisniewski     |
|       2103 | Jaclyn N Tuttle          |
|       2104 | Jacob C Lewis            |
|       2105 | Jacob Carr               |
|       2106 | Jacob O Griffin          |
|       2107 | Jacob O Lamb             |
|       2108 | Jacob O Solomon          |
|       2109 | Jacob O Stanton          |
|       2110 | Jacob P Hardin           |
|       2111 | Jacob R Mckee            |
|       2112 | Jacob U Klein            |
|       2113 | Jacob W Steele           |
|       2114 | Jacob X Humphrey         |
|       2115 | Jacob Y Fry              |
|       2116 | Jacqueline E Noel        |
|       2117 | Jacqueline Kirk          |
|       2118 | Jacqueline Medina        |
|       2119 | Jacqueline Travis        |
|       2120 | Jacqueline U Richard     |
|       2121 | Jacqueline V Contreras   |
|       2122 | Jacqueline W Kelley      |
|       2123 | Jacqueline W Vega        |
|       2124 | Jacquelyn P Upton        |
|       2125 | Jacques F Krug           |
|       2126 | Jacques N Spooner        |
|       2127 | Jacques Y Benefield      |
|       2128 | Jacquetta G Bragg        |
|       2129 | Jacqui Elder             |
|       2130 | Jacquie A Rose           |
|       2131 | Jadwiga N Roland         |
|       2132 | Jae C Crow               |
|       2133 | Jaleesa B Harkins        |
|       2134 | Jaleesa B Pinckney       |
|       2135 | Jamal Mccants            |
|       2136 | Jamar Ceja               |
|       2137 | Jamar I Lemke            |
|       2138 | Jame S Rountree          |
|       2139 | James A Good             |
|       2140 | James F Caldwell         |
|       2141 | James I Cameron          |
|       2142 | James I Miranda          |
|       2143 | James P Landry           |
|       2144 | James S Santana          |
|       2145 | Jami S Guerrero          |
|       2146 | Jamie Compton            |
|       2147 | Jamie N Conrad           |
|       2148 | Jamie Parks              |
|       2149 | Jamie Rosario            |
|       2150 | Jamie Small              |
|       2151 | Jamie V Burton           |
|       2152 | Jamison O Southern       |
|       2153 | Jane D Mendez            |
|       2154 | Jane K Perez             |
|       2155 | Jane N Sutton            |
|       2156 | Jane O Burns             |
|       2157 | Jane Shields             |
|       2158 | Janell Quarles           |
|       2159 | Janelle C Graff          |
|       2160 | Janet D Ramirez          |
|       2161 | Janet G Kane             |
|       2162 | Janet G Wade             |
|       2163 | Janet H Liu              |
|       2164 | Janet J Mason            |
|       2165 | Janet J Wilkins          |
|       2166 | Janet K Gaines           |
|       2167 | Janet L Freeman          |
|       2168 | Janet M Golden           |
|       2169 | Janet Q Boyer            |
|       2170 | Janet V Michael          |
|       2171 | Janeth P Batson          |
|       2172 | Janeth V Goad            |
|       2173 | Janett P Gilman          |
|       2174 | Jani I Yancey            |
|       2175 | Janice A Shaffer         |
|       2176 | Janice B Wallace         |
|       2177 | Janice F Chaney          |
|       2178 | Janice Gates             |
|       2179 | Janice J Oliver          |
|       2180 | Janice Manuel            |
|       2181 | Janice O Bryant          |
|       2182 | Janice S Swanson         |
|       2183 | Janice S Vaughn          |
|       2184 | Janine S Denny           |
|       2185 | January I Leahy          |
|       2186 | January Stamps           |
|       2187 | Jared M Buck             |
|       2188 | Jarred P Wolcott         |
|       2189 | Jarrett N Bauman         |
|       2190 | Jarrod F Venegas         |
|       2191 | Jarvis J Pedigo          |
|       2192 | Jarvis J Pruitt          |
|       2193 | Jarvis Kirchner          |
|       2194 | Jasmin P Mattox          |
|       2195 | Jason House              |
|       2196 | Jason Kaufman            |
|       2197 | Jason S Barnes           |
|       2198 | Jason S Luce             |
|       2199 | Jason T Johnston         |
|       2200 | Jasper Agnew             |
|       2201 | Jasper D Atherton        |
|       2202 | Jaunita X Bratcher       |
|       2203 | Javier A Kerr            |
|       2204 | Jay A Cowley             |
|       2205 | Jay Berger               |
|       2206 | Jay Brooks               |
|       2207 | Jay Conley               |
|       2208 | Jay E Kelly              |
|       2209 | Jay J Ragsdale           |
|       2210 | Jay W Buchanan           |
|       2211 | Jayson P Dingle          |
|       2212 | Jayson S Barber          |
|       2213 | Jc Schmidt               |
|       2214 | Jean Baldwin             |
|       2215 | Jean Ellis               |
|       2216 | Jean K Medina            |
|       2217 | Jean L Wooten            |
|       2218 | Jean Q Knowles           |
|       2219 | Jean Z Holt              |
|       2220 | Jeana Connelly           |
|       2221 | Jeanelle I Cyr           |
|       2222 | Jeanett Burchfield       |
|       2223 | Jeanette Fox             |
|       2224 | Jeanette G Cameron       |
|       2225 | Jeanette Green           |
|       2226 | Jeanette I Vinson        |
|       2227 | Jeanette Mccullough      |
|       2228 | Jeanette N Benson        |
|       2229 | Jeanette Perkins         |
|       2230 | Jeanette Reynolds        |
|       2231 | Jeanie Null              |
|       2232 | Jeannette Wright         |
|       2233 | Jeannie U Bethel         |
|       2234 | Jed W Jewell             |
|       2235 | Jeff Burke               |
|       2236 | Jeff J Avila             |
|       2237 | Jeff L Carr              |
|       2238 | Jeff Long                |
|       2239 | Jeff Q Jenkins           |
|       2240 | Jeff T Howard            |
|       2241 | Jeff Z Fischer           |
|       2242 | Jefferey Z Read          |
|       2243 | Jeffery A Rivas          |
|       2244 | Jeffery B Cosgrove       |
|       2245 | Jeffery Bustamante       |
|       2246 | Jeffery C Mejia          |
|       2247 | Jeffery G Nixon          |
|       2248 | Jeffery K Allison        |
|       2249 | Jeffery Kent             |
|       2250 | Jeffery M Adams          |
|       2251 | Jeffery Mchenry          |
|       2252 | Jeffery Puckett          |
|       2253 | Jeffrey Cobb             |
